Clock_Time, Current, V_battery, CCF, SoC
2815000,0.500000,3.884871,0.988842,0.800667 
2820000,0.500000,3.884631,0.988842,0.800295 
2825000,0.500000,3.884391,0.988842,0.799922 
2830000,0.500000,3.884151,0.988842,0.799550 
2835000,0.500000,3.883912,0.988842,0.799177 
2840000,0.500000,3.883672,0.988842,0.798805 
2845000,0.500000,3.883433,0.988842,0.798432 
2850000,0.500000,3.883193,0.988842,0.798060 
2855000,0.500000,3.882954,0.988842,0.797687 
2860000,0.500000,3.882716,0.988842,0.797315 
2865000,0.500000,3.882477,0.988842,0.796942 
2870000,0.500000,3.882239,0.988841,0.796570 
2875000,0.500000,3.882000,0.988841,0.796197 
2880000,0.500000,3.881762,0.988841,0.795825 
2885000,0.500000,3.881524,0.988841,0.795452 
2890000,0.500000,3.881286,0.988841,0.795079 
2895000,0.500000,3.881049,0.988841,0.794707 
2900000,0.500000,3.880811,0.988841,0.794334 
2905000,0.500000,3.880574,0.988841,0.793962 
2910000,0.500000,3.880337,0.988841,0.793589 
2915000,0.500000,3.880100,0.988841,0.793217 
2920000,0.500000,3.879864,0.988841,0.792844 
2925000,0.500000,3.879627,0.988840,0.792472 
2930000,0.500000,3.879391,0.988840,0.792099 
2935000,0.500000,3.879155,0.988840,0.791727 
2940000,0.500000,3.878919,0.988840,0.791354 
2945000,0.500000,3.878683,0.988840,0.790982 
2950000,0.500000,3.878447,0.988840,0.790609 
2955000,0.500000,3.878212,0.988840,0.790237 
2960000,0.500000,3.877977,0.988840,0.789864 
2965000,0.500000,3.877742,0.988840,0.789492 
2970000,0.500000,3.877507,0.988840,0.789119 
2975000,0.500000,3.877272,0.988840,0.788746 
2980000,0.500000,3.877038,0.988839,0.788374 
2985000,0.500000,3.876804,0.988839,0.788001 
2990000,0.500000,3.876569,0.988839,0.787629 
2995000,0.500000,3.876335,0.988839,0.787256 
3000000,0.500000,3.876101,0.988839,0.786884 
3005000,0.500000,3.875868,0.988839,0.786511 
3010000,0.500000,3.875635,0.988839,0.786139 
3015000,0.500000,3.875401,0.988839,0.785766 
3020000,0.500000,3.875168,0.988839,0.785394 
3025000,0.500000,3.874935,0.988839,0.785021 
3030000,0.500000,3.874703,0.988838,0.784649 
3035000,0.500000,3.874470,0.988838,0.784276 
3040000,0.500000,3.874238,0.988838,0.783904 
3045000,0.500000,3.874005,0.988838,0.783531 
3050000,0.500000,3.873774,0.988838,0.783159 
3055000,0.500000,3.873542,0.988838,0.782786 
3060000,0.500000,3.873310,0.988838,0.782413 
3065000,0.500000,3.873079,0.988838,0.782041 
3070000,0.500000,3.872847,0.988838,0.781668 
3075000,0.500000,3.872616,0.988838,0.781296 
3080000,0.500000,3.872385,0.988838,0.780923 
3085000,0.500000,3.872154,0.988837,0.780551 
3090000,0.500000,3.871924,0.988837,0.780178 
3095000,0.500000,3.871693,0.988837,0.779806 
3100000,0.500000,3.871463,0.988837,0.779433 
3105000,0.500000,3.871233,0.988837,0.779061 
3110000,0.500000,3.871003,0.988837,0.778688 
3115000,0.500000,3.870773,0.988837,0.778316 
3120000,0.500000,3.870544,0.988837,0.777943 
3125000,0.500000,3.870314,0.988837,0.777571 
3130000,0.500000,3.870085,0.988837,0.777198 
3135000,0.500000,3.869856,0.988837,0.776826 
3140000,0.500000,3.869627,0.988836,0.776453 
3145000,0.500000,3.869399,0.988836,0.776080 
3150000,0.500000,3.869170,0.988836,0.775708 
3155000,0.500000,3.868942,0.988836,0.775335 
3160000,0.500000,3.868714,0.988836,0.774963 
3165000,0.500000,3.868486,0.988836,0.774590 
3170000,0.500000,3.868258,0.988836,0.774218 
3175000,0.500000,3.868031,0.988836,0.773845 
3180000,0.500000,3.867803,0.988836,0.773473 
3185000,0.500000,3.867576,0.988836,0.773100 
3190000,0.500000,3.867349,0.988836,0.772728 
3195000,0.500000,3.867121,0.988835,0.772355 
3200000,0.500000,3.866894,0.988835,0.771983 
3205000,0.500000,3.866668,0.988835,0.771610 
3210000,0.500000,3.866441,0.988835,0.771238 
3215000,0.500000,3.866215,0.988835,0.770865 
3220000,0.500000,3.865989,0.988835,0.770493 
3225000,0.500000,3.865763,0.988835,0.770120 
3230000,0.500000,3.865538,0.988835,0.769747 
3235000,0.500000,3.865312,0.988835,0.769375 
3240000,0.500000,3.865087,0.988835,0.769002 
3245000,0.500000,3.864862,0.988835,0.768630 
3250000,0.500000,3.864637,0.988834,0.768257 
3255000,0.500000,3.864412,0.988834,0.767885 
3260000,0.500000,3.864187,0.988834,0.767512 
3265000,0.500000,3.863963,0.988834,0.767140 
3270000,0.500000,3.863739,0.988834,0.766767 
3275000,0.500000,3.863514,0.988834,0.766395 
3280000,0.500000,3.863290,0.988834,0.766022 
3285000,0.500000,3.863066,0.988834,0.765650 
3290000,0.500000,3.862843,0.988834,0.765277 
3295000,0.500000,3.862619,0.988834,0.764905 
3300000,0.500000,3.862396,0.988834,0.764532 
3305000,0.500000,3.862173,0.988833,0.764160 
3310000,0.500000,3.861950,0.988833,0.763787 
3315000,0.500000,3.861727,0.988833,0.763415 
3320000,0.500000,3.861505,0.988833,0.763042 
3325000,0.500000,3.861282,0.988833,0.762669 
3330000,0.500000,3.861060,0.988833,0.762297 
3335000,0.500000,3.860838,0.988833,0.761924 
3340000,0.500000,3.860616,0.988833,0.761552 
3345000,0.500000,3.860394,0.988833,0.761179 
3350000,0.500000,3.860172,0.988833,0.760807 
3355000,0.500000,3.859951,0.988833,0.760434 
3360000,0.500000,3.859730,0.988832,0.760062 
3365000,0.500000,3.859509,0.988832,0.759689 
3370000,0.500000,3.859288,0.988832,0.759317 
3375000,0.500000,3.859067,0.988832,0.758944 
3380000,0.500000,3.858846,0.988832,0.758572 
3385000,0.500000,3.858626,0.988832,0.758199 
3390000,0.500000,3.858406,0.988832,0.757827 
3395000,0.500000,3.858186,0.988832,0.757454 
3400000,0.500000,3.857966,0.988832,0.757082 
3405000,0.500000,3.857746,0.988832,0.756709 
3410000,0.500000,3.857527,0.988832,0.756336 
3415000,0.500000,3.857307,0.988831,0.755964 
3420000,0.500000,3.857088,0.988831,0.755591 
3425000,0.500000,3.856869,0.988831,0.755219 
3430000,0.500000,3.856650,0.988831,0.754846 
3435000,0.500000,3.856431,0.988831,0.754474 
3440000,0.500000,3.856213,0.988831,0.754101 
3445000,0.500000,3.855994,0.988831,0.753729 
3450000,0.500000,3.855776,0.988831,0.753356 
3455000,0.500000,3.855558,0.988831,0.752984 
3460000,0.500000,3.855341,0.988831,0.752611 
3465000,0.500000,3.855123,0.988831,0.752239 
3470000,0.500000,3.854905,0.988830,0.751866 
3475000,0.500000,3.854688,0.988830,0.751494 
3480000,0.500000,3.854471,0.988830,0.751121 
3485000,0.500000,3.854254,0.988830,0.750749 
3490000,0.500000,3.854037,0.988830,0.750376 
3495000,0.500000,3.853820,0.988830,0.750003 
3500000,0.500000,3.853647,0.988830,0.749705 
3505000,0.500000,3.853474,0.988830,0.749407 
3510000,0.500000,3.853301,0.988830,0.749109 
3515000,0.500000,3.853128,0.988830,0.748811 
3520000,0.500000,3.852955,0.988830,0.748513 
3525000,0.500000,3.852782,0.988829,0.748215 
3530000,0.500000,3.852609,0.988829,0.747917 
3535000,0.500000,3.852437,0.988829,0.747619 
3540000,0.500000,3.852265,0.988829,0.747321 
3545000,0.500000,3.852092,0.988829,0.747023 
3550000,0.500000,3.851920,0.988829,0.746724 
3555000,0.500000,3.851748,0.988829,0.746426 
3560000,0.500000,3.851576,0.988829,0.746128 
3565000,0.500000,3.851404,0.988829,0.745830 
3570000,0.500000,3.851233,0.988829,0.745532 
3575000,0.500000,3.851061,0.988829,0.745234 
3580000,0.500000,3.850890,0.988829,0.744936 
3585000,0.500000,3.850718,0.988829,0.744638 
3590000,0.500000,3.850547,0.988829,0.744340 
3595000,0.500000,3.850376,0.988828,0.744042 
3600000,0.500000,3.850205,0.988828,0.743744 
3605000,0.500000,3.850034,0.988828,0.743446 
3610000,0.500000,3.849863,0.988828,0.743148 
3615000,0.500000,3.849692,0.988828,0.742850 
3620000,0.500000,3.849521,0.988828,0.742552 
3625000,0.500000,3.849351,0.988828,0.742254 
3630000,0.500000,3.849180,0.988828,0.741956 
3635000,0.500000,3.849010,0.988828,0.741658 
3640000,0.500000,3.848840,0.988828,0.741360 
3645000,0.500000,3.848670,0.988828,0.741062 
3650000,0.500000,3.848500,0.988828,0.740764 
3655000,0.500000,3.848330,0.988828,0.740466 
3660000,0.500000,3.848160,0.988828,0.740168 
3665000,0.500000,3.847990,0.988827,0.739870 
3670000,0.500000,3.847821,0.988827,0.739572 
3675000,0.500000,3.847651,0.988827,0.739274 
3680000,0.500000,3.847481,0.988827,0.738976 
3685000,0.500000,3.847312,0.988827,0.738678 
3690000,0.500000,3.847143,0.988827,0.738380 
3695000,0.500000,3.846974,0.988827,0.738082 
3700000,0.500000,3.846805,0.988827,0.737784 
3705000,0.500000,3.846637,0.988827,0.737486 
3710000,0.500000,3.846468,0.988827,0.737188 
3715000,0.500000,3.846299,0.988827,0.736890 
3720000,0.500000,3.846130,0.988827,0.736592 
3725000,0.500000,3.845962,0.988827,0.736294 
3730000,0.500000,3.845793,0.988826,0.735996 
3735000,0.500000,3.845625,0.988826,0.735698 
3740000,0.500000,3.845457,0.988826,0.735400 
3745000,0.500000,3.845289,0.988826,0.735102 
3750000,0.500000,3.845121,0.988826,0.734804 
3755000,0.500000,3.844954,0.988826,0.734506 
3760000,0.500000,3.844786,0.988826,0.734208 
3765000,0.500000,3.844618,0.988826,0.733909 
3770000,0.500000,3.844451,0.988826,0.733611 
3775000,0.500000,3.844283,0.988826,0.733313 
3780000,0.500000,3.844116,0.988826,0.733015 
3785000,0.500000,3.843949,0.988826,0.732717 
3790000,0.500000,3.843782,0.988826,0.732419 
3795000,0.500000,3.843615,0.988826,0.732121 
3800000,0.500000,3.843448,0.988825,0.731823 
3805000,0.500000,3.843281,0.988825,0.731525 
3810000,0.500000,3.843115,0.988825,0.731227 
3815000,0.500000,3.842948,0.988825,0.730929 
3820000,0.500000,3.842782,0.988825,0.730631 
3825000,0.500000,3.842615,0.988825,0.730333 
3830000,0.500000,3.842449,0.988825,0.730035 
3835000,0.500000,3.842283,0.988825,0.729737 
3840000,0.500000,3.842117,0.988825,0.729439 
3845000,0.500000,3.841951,0.988825,0.729141 
3850000,0.500000,3.841785,0.988825,0.728843 
3855000,0.500000,3.841619,0.988825,0.728545 
3860000,0.500000,3.841454,0.988825,0.728247 
3865000,0.500000,3.841288,0.988824,0.727949 
3870000,0.500000,3.841123,0.988824,0.727651 
3875000,0.500000,3.840958,0.988824,0.727353 
3880000,0.500000,3.840792,0.988824,0.727055 
3885000,0.500000,3.840627,0.988824,0.726757 
3890000,0.500000,3.840462,0.988824,0.726459 
3895000,0.500000,3.840297,0.988824,0.726161 
3900000,0.500000,3.840132,0.988824,0.725863 
3905000,0.500000,3.839967,0.988824,0.725565 
3910000,0.500000,3.839803,0.988824,0.725267 
3915000,0.500000,3.839639,0.988824,0.724969 
3920000,0.500000,3.839474,0.988824,0.724671 
3925000,0.500000,3.839310,0.988824,0.724373 
3930000,0.500000,3.839146,0.988824,0.724075 
3935000,0.500000,3.838982,0.988823,0.723777 
3940000,0.500000,3.838818,0.988823,0.723479 
3945000,0.500000,3.838654,0.988823,0.723181 
3950000,0.500000,3.838490,0.988823,0.722883 
3955000,0.500000,3.838327,0.988823,0.722585 
3960000,0.500000,3.838163,0.988823,0.722287 
3965000,0.500000,3.838000,0.988823,0.721989 
3970000,0.500000,3.837836,0.988823,0.721691 
3975000,0.500000,3.837673,0.988823,0.721393 
3980000,0.500000,3.837510,0.988823,0.721094 
3985000,0.500000,3.837347,0.988823,0.720796 
3990000,0.500000,3.837184,0.988823,0.720498 
3995000,0.500000,3.837021,0.988823,0.720200 
4000000,0.500000,3.836858,0.988823,0.719902 
4005000,0.500000,3.836696,0.988822,0.719604 
4010000,0.500000,3.836533,0.988822,0.719306 
4015000,0.500000,3.836371,0.988822,0.719008 
4020000,0.500000,3.836208,0.988822,0.718710 
4025000,0.500000,3.836046,0.988822,0.718412 
4030000,0.500000,3.835884,0.988822,0.718114 
4035000,0.500000,3.835722,0.988822,0.717816 
4040000,0.500000,3.835560,0.988822,0.717518 
4045000,0.500000,3.835398,0.988822,0.717220 
4050000,0.500000,3.835237,0.988822,0.716922 
4055000,0.500000,3.835075,0.988822,0.716624 
4060000,0.500000,3.834913,0.988822,0.716326 
4065000,0.500000,3.834752,0.988822,0.716028 
4070000,0.500000,3.834591,0.988821,0.715730 
4075000,0.500000,3.834430,0.988821,0.715432 
4080000,0.500000,3.834269,0.988821,0.715134 
4085000,0.500000,3.834107,0.988821,0.714836 
4090000,0.500000,3.833946,0.988821,0.714538 
4095000,0.500000,3.833786,0.988821,0.714240 
4100000,0.500000,3.833625,0.988821,0.713942 
4105000,0.500000,3.833465,0.988821,0.713644 
4110000,0.500000,3.833304,0.988821,0.713346 
4115000,0.500000,3.833144,0.988821,0.713048 
4120000,0.500000,3.832983,0.988821,0.712750 
4125000,0.500000,3.832823,0.988821,0.712452 
4130000,0.500000,3.832663,0.988821,0.712154 
4135000,0.500000,3.832503,0.988820,0.711856 
4140000,0.500000,3.832343,0.988820,0.711558 
4145000,0.500000,3.832183,0.988820,0.711260 
4150000,0.500000,3.832024,0.988820,0.710962 
4155000,0.500000,3.831864,0.988820,0.710664 
4160000,0.500000,3.831705,0.988820,0.710366 
4165000,0.500000,3.831545,0.988820,0.710068 
4170000,0.500000,3.831386,0.988820,0.709770 
4175000,0.500000,3.831227,0.988820,0.709472 
4180000,0.500000,3.831068,0.988820,0.709174 
4185000,0.500000,3.830909,0.988820,0.708876 
4190000,0.500000,3.830750,0.988820,0.708578 
4195000,0.500000,3.830591,0.988820,0.708279 
4200000,0.500000,3.830432,0.988820,0.707981 
4205000,0.500000,3.830274,0.988819,0.707683 
4210000,0.500000,3.830115,0.988819,0.707385 
4215000,0.500000,3.829957,0.988819,0.707087 
4220000,0.500000,3.829799,0.988819,0.706789 
4225000,0.500000,3.829640,0.988819,0.706491 
4230000,0.500000,3.829483,0.988819,0.706193 
4235000,0.500000,3.829325,0.988819,0.705895 
4240000,0.500000,3.829167,0.988819,0.705597 
4245000,0.500000,3.829009,0.988819,0.705299 
4250000,0.500000,3.828851,0.988819,0.705001 
4255000,0.500000,3.828694,0.988819,0.704703 
4260000,0.500000,3.828536,0.988819,0.704405 
4265000,0.500000,3.828379,0.988819,0.704107 
4270000,0.500000,3.828222,0.988819,0.703809 
4275000,0.500000,3.828064,0.988818,0.703511 
4280000,0.500000,3.827907,0.988818,0.703213 
4285000,0.500000,3.827750,0.988818,0.702915 
4290000,0.500000,3.827593,0.988818,0.702617 
4295000,0.500000,3.827437,0.988818,0.702319 
4300000,0.500000,3.827280,0.988818,0.702021 
4305000,0.500000,3.827123,0.988818,0.701723 
4310000,0.500000,3.826967,0.988818,0.701425 
4315000,0.500000,3.826810,0.988818,0.701127 
4320000,0.500000,3.826654,0.988818,0.700829 
4325000,0.500000,3.826498,0.988818,0.700531 
4330000,0.500000,3.826342,0.988818,0.700233 
4335000,0.500000,3.826186,0.988818,0.699935 
4340000,0.500000,3.826030,0.988818,0.699637 
4345000,0.500000,3.825874,0.988817,0.699339 
4350000,0.500000,3.825719,0.988817,0.699041 
4355000,0.500000,3.825563,0.988817,0.698743 
4360000,0.500000,3.825407,0.988817,0.698445 
4365000,0.500000,3.825252,0.988817,0.698147 
4370000,0.500000,3.825097,0.988817,0.697849 
4375000,0.500000,3.824942,0.988817,0.697551 
4380000,0.500000,3.824786,0.988817,0.697253 
4385000,0.500000,3.824631,0.988817,0.696955 
4390000,0.500000,3.824477,0.988817,0.696657 
4395000,0.500000,3.824322,0.988817,0.696359 
4400000,0.500000,3.824167,0.988817,0.696061 
4405000,0.500000,3.824013,0.988817,0.695763 
4410000,0.500000,3.823858,0.988816,0.695464 
4415000,0.500000,3.823703,0.988816,0.695166 
4420000,0.500000,3.823549,0.988816,0.694868 
4425000,0.500000,3.823395,0.988816,0.694570 
4430000,0.500000,3.823241,0.988816,0.694272 
4435000,0.500000,3.823087,0.988816,0.693974 
4440000,0.500000,3.822933,0.988816,0.693676 
4445000,0.500000,3.822779,0.988816,0.693378 
4450000,0.500000,3.822625,0.988816,0.693080 
4455000,0.500000,3.822472,0.988816,0.692782 
4460000,0.500000,3.822318,0.988816,0.692484 
4465000,0.500000,3.822165,0.988816,0.692186 
4470000,0.500000,3.822011,0.988816,0.691888 
4475000,0.500000,3.821858,0.988816,0.691590 
4480000,0.500000,3.821705,0.988815,0.691292 
4485000,0.500000,3.821552,0.988815,0.690994 
4490000,0.500000,3.821399,0.988815,0.690696 
4495000,0.500000,3.821246,0.988815,0.690398 
4500000,0.500000,3.821093,0.988815,0.690100 
4505000,0.500000,3.820940,0.988815,0.689802 
4510000,0.500000,3.820788,0.988815,0.689504 
4515000,0.500000,3.820636,0.988815,0.689206 
4520000,0.500000,3.820483,0.988815,0.688908 
4525000,0.500000,3.820331,0.988815,0.688610 
4530000,0.500000,3.820179,0.988815,0.688312 
4535000,0.500000,3.820027,0.988815,0.688014 
4540000,0.500000,3.819875,0.988815,0.687716 
4545000,0.500000,3.819723,0.988814,0.687418 
4550000,0.500000,3.819571,0.988814,0.687120 
4555000,0.500000,3.819420,0.988814,0.686822 
4560000,0.500000,3.819268,0.988814,0.686524 
4565000,0.500000,3.819116,0.988814,0.686226 
4570000,0.500000,3.818965,0.988814,0.685928 
4575000,0.500000,3.818814,0.988814,0.685630 
4580000,0.500000,3.818662,0.988814,0.685332 
4585000,0.500000,3.818511,0.988814,0.685034 
4590000,0.500000,3.818360,0.988814,0.684736 
4595000,0.500000,3.818209,0.988814,0.684438 
4600000,0.500000,3.818058,0.988814,0.684140 
4605000,0.500000,3.817908,0.988814,0.683842 
4610000,0.500000,3.817757,0.988814,0.683544 
4615000,0.500000,3.817607,0.988813,0.683246 
4620000,0.500000,3.817456,0.988813,0.682948 
4625000,0.500000,3.817306,0.988813,0.682649 
4630000,0.500000,3.817156,0.988813,0.682351 
4635000,0.500000,3.817006,0.988813,0.682053 
4640000,0.500000,3.816856,0.988813,0.681755 
4645000,0.500000,3.816706,0.988813,0.681457 
4650000,0.500000,3.816556,0.988813,0.681159 
4655000,0.500000,3.816406,0.988813,0.680861 
4660000,0.500000,3.816256,0.988813,0.680563 
4665000,0.500000,3.816107,0.988813,0.680265 
4670000,0.500000,3.815957,0.988813,0.679967 
4675000,0.500000,3.815808,0.988813,0.679669 
4680000,0.500000,3.815659,0.988813,0.679371 
4685000,0.500000,3.815510,0.988812,0.679073 
4690000,0.500000,3.815361,0.988812,0.678775 
4695000,0.500000,3.815212,0.988812,0.678477 
4700000,0.500000,3.815063,0.988812,0.678179 
4705000,0.500000,3.814914,0.988812,0.677881 
4710000,0.500000,3.814765,0.988812,0.677583 
4715000,0.500000,3.814616,0.988812,0.677285 
4720000,0.500000,3.814468,0.988812,0.676987 
4725000,0.500000,3.814319,0.988812,0.676689 
4730000,0.500000,3.814171,0.988812,0.676391 
4735000,0.500000,3.814023,0.988812,0.676093 
4740000,0.500000,3.813874,0.988812,0.675795 
4745000,0.500000,3.813726,0.988812,0.675497 
4750000,0.500000,3.813578,0.988811,0.675199 
4755000,0.500000,3.813430,0.988811,0.674901 
4760000,0.500000,3.813283,0.988811,0.674603 
4765000,0.500000,3.813135,0.988811,0.674305 
4770000,0.500000,3.812987,0.988811,0.674007 
4775000,0.500000,3.812840,0.988811,0.673709 
4780000,0.500000,3.812693,0.988811,0.673411 
4785000,0.500000,3.812545,0.988811,0.673113 
4790000,0.500000,3.812398,0.988811,0.672815 
4795000,0.500000,3.812251,0.988811,0.672517 
4800000,0.500000,3.812104,0.988811,0.672219 
4805000,0.500000,3.811957,0.988811,0.671921 
4810000,0.500000,3.811810,0.988811,0.671623 
4815000,0.500000,3.811663,0.988811,0.671325 
4820000,0.500000,3.811516,0.988810,0.671027 
4825000,0.500000,3.811370,0.988810,0.670729 
4830000,0.500000,3.811224,0.988810,0.670431 
4835000,0.500000,3.811077,0.988810,0.670133 
4840000,0.500000,3.810931,0.988810,0.669834 
4845000,0.500000,3.810785,0.988810,0.669536 
4850000,0.500000,3.810639,0.988810,0.669238 
4855000,0.500000,3.810493,0.988810,0.668940 
4860000,0.500000,3.810347,0.988810,0.668642 
4865000,0.500000,3.810201,0.988810,0.668344 
4870000,0.500000,3.810055,0.988810,0.668046 
4875000,0.500000,3.809910,0.988810,0.667748 
4880000,0.500000,3.809764,0.988810,0.667450 
4885000,0.500000,3.809618,0.988809,0.667152 
4890000,0.500000,3.809473,0.988809,0.666854 
4895000,0.500000,3.809328,0.988809,0.666556 
4900000,0.500000,3.809183,0.988809,0.666258 
4905000,0.500000,3.809038,0.988809,0.665960 
4910000,0.500000,3.808893,0.988809,0.665662 
4915000,0.500000,3.808748,0.988809,0.665364 
4920000,0.500000,3.808603,0.988809,0.665066 
4925000,0.500000,3.808459,0.988809,0.664768 
4930000,0.500000,3.808314,0.988809,0.664470 
4935000,0.500000,3.808169,0.988809,0.664172 
4940000,0.500000,3.808025,0.988809,0.663874 
4945000,0.500000,3.807881,0.988809,0.663576 
4950000,0.500000,3.807736,0.988809,0.663278 
4955000,0.500000,3.807592,0.988808,0.662980 
4960000,0.500000,3.807448,0.988808,0.662682 
4965000,0.500000,3.807304,0.988808,0.662384 
4970000,0.500000,3.807160,0.988808,0.662086 
4975000,0.500000,3.807017,0.988808,0.661788 
4980000,0.500000,3.806873,0.988808,0.661490 
4985000,0.500000,3.806730,0.988808,0.661192 
4990000,0.500000,3.806586,0.988808,0.660894 
4995000,0.500000,3.806443,0.988808,0.660596 
5000000,0.500000,3.806300,0.988808,0.660298 
5005000,0.500000,3.806157,0.988808,0.660000 
5010000,0.500000,3.806013,0.988808,0.659702 
5015000,0.500000,3.805870,0.988808,0.659404 
5020000,0.500000,3.805727,0.988807,0.659106 
